RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,Index
25,12,0,-254.37,3.666,14.86,A2356raw14.mat_Line1487
25,12,0,-256.34,3.584,14.87,A2356raw14.mat_Line1488
25,12,-0,-255.71,3.515,14.88,A2356raw14.mat_Line1489
25,12,0,-252.7,3.428,14.89,A2356raw14.mat_Line1490
25,12,0,-249.47,3.339,14.9,A2356raw14.mat_Line1491
25,12,0,-247.04,3.258,14.91,A2356raw14.mat_Line1492
25,12,0,-245.24,3.164,14.92,A2356raw14.mat_Line1493
25,12,0,-245.87,3.089,14.93,A2356raw14.mat_Line1494
25,12,0,-248.05,2.993,14.94,A2356raw14.mat_Line1495
25,12,-0,-251.44,2.914,14.95,A2356raw14.mat_Line1496
25,12,0,-254.86,2.844,14.96,A2356raw14.mat_Line1497
25,12,0,-257.22,2.758,14.97,A2356raw14.mat_Line1498
25,12,0,-257.75,2.602,14.99,A2356raw14.mat_Line1500
25,12,0,-254.5,2.524,15,A2356raw14.mat_Line1501
25,12,0,-251.74,2.45,15.01,A2356raw14.mat_Line1502
25,12,0,-248.65,2.366,15.02,A2356raw14.mat_Line1503
25,12,0,-247.62,2.281,15.03,A2356raw14.mat_Line1504
25,12,0,-248.26,2.188,15.04,A2356raw14.mat_Line1505
25,12,0,-250.26,2.119,15.05,A2356raw14.mat_Line1506
25,12,0,-253.21,2.045,15.06,A2356raw14.mat_Line1507
25,12,0,-255.94,1.963,15.07,A2356raw14.mat_Line1508
25,12,0,-258.68,1.899,15.08,A2356raw14.mat_Line1509
25,12,0,-260.42,1.817,15.09,A2356raw14.mat_Line1510
25,12,0,-240.38,-5.047,15.95,A2356raw14.mat_Line1596
25,12,0,-245.25,-5.219,15.97,A2356raw14.mat_Line1598
25,12,0,-246.95,-5.301,15.98,A2356raw14.mat_Line1599
25,12,0,-238.8,-5.776,16.04,A2356raw14.mat_Line1605
25,12,-0,-239.85,-5.866,16.05,A2356raw14.mat_Line1606
25,12,0,-244.29,-6.012,16.07,A2356raw14.mat_Line1608
25,12,0,-246.1,-6.12,16.08,A2356raw14.mat_Line1609
25,12,0,-247.19,-6.177,16.09,A2356raw14.mat_Line1610
25,12,0,-246.9,-6.264,16.1,A2356raw14.mat_Line1611
25,12,0,-245.55,-6.353,16.11,A2356raw14.mat_Line1612
25,12,0,-241.71,-6.508,16.13,A2356raw14.mat_Line1614
25,12,-0,-241.41,-6.757,16.16,A2356raw14.mat_Line1617
25,12,0,-242.7,-6.828,16.17,A2356raw14.mat_Line1618
25,12,0,-244.91,-6.896,16.18,A2356raw14.mat_Line1619
25,12,0,-248.24,-7.062,16.2,A2356raw14.mat_Line1621
25,12,0,-247.98,-7.135,16.21,A2356raw14.mat_Line1622
25,12,0,-246.31,-7.221,16.22,A2356raw14.mat_Line1623
25,12,0,-245.02,-7.299,16.23,A2356raw14.mat_Line1624
25,12,0,-242.93,-7.384,16.24,A2356raw14.mat_Line1625
25,12,0,-241.11,-7.468,16.25,A2356raw14.mat_Line1626
25,12,0,-240.63,-7.529,16.26,A2356raw14.mat_Line1627
25,12,0,-241.69,-7.616,16.27,A2356raw14.mat_Line1628
25,12,0,-243.63,-7.695,16.28,A2356raw14.mat_Line1629
25,12,0,-244.85,-7.778,16.29,A2356raw14.mat_Line1630
25,12,0,-246.78,-7.859,16.3,A2356raw14.mat_Line1631
25,12,0,-247.81,-7.935,16.31,A2356raw14.mat_Line1632
25,12,0,-247.54,-8.03,16.32,A2356raw14.mat_Line1633
25,12,0,-247.34,-8.097,16.33,A2356raw14.mat_Line1634
25,12,0,-245.78,-8.18,16.34,A2356raw14.mat_Line1635
25,12,0,-244.27,-8.267,16.35,A2356raw14.mat_Line1636
25,12,0,-242.91,-8.355,16.36,A2356raw14.mat_Line1637
25,12,0,-242.66,-8.428,16.37,A2356raw14.mat_Line1638
25,12,0,-243.24,-8.518,16.38,A2356raw14.mat_Line1639
25,12,0,-244.5,-8.588,16.39,A2356raw14.mat_Line1640
25,12,0,-245.23,-8.667,16.4,A2356raw14.mat_Line1641
25,12,0,-246.74,-8.746,16.41,A2356raw14.mat_Line1642
25,12,0,-247.69,-8.836,16.42,A2356raw14.mat_Line1643
25,12,0,-246.95,-8.915,16.43,A2356raw14.mat_Line1644
25,12,0,-246.26,-9.002,16.44,A2356raw14.mat_Line1645
25,12,-0,-245.01,-9.079,16.45,A2356raw14.mat_Line1646
25,12,0,-242.18,-9.235,16.47,A2356raw14.mat_Line1648
25,12,0,-241.05,-9.311,16.48,A2356raw14.mat_Line1649
25,12,0,-242.28,-9.396,16.49,A2356raw14.mat_Line1650
25,12,0,-243.09,-9.48,16.5,A2356raw14.mat_Line1651
25,12,0,-244.34,-9.543,16.51,A2356raw14.mat_Line1652
25,12,0,-245.48,-9.625,16.52,A2356raw14.mat_Line1653
25,12,0,-246.56,-9.714,16.53,A2356raw14.mat_Line1654
25,12,0,-247.26,-9.791,16.54,A2356raw14.mat_Line1655
25,12,0,-246.42,-9.864,16.55,A2356raw14.mat_Line1656
25,12,0,-246.41,-9.955,16.56,A2356raw14.mat_Line1657
25,12,0,-244.57,-10.024,16.57,A2356raw14.mat_Line1658
25,12,0,-242.99,-10.106,16.58,A2356raw14.mat_Line1659
25,12,0,-242.51,-10.19,16.59,A2356raw14.mat_Line1660
25,12,0,-242.46,-10.269,16.6,A2356raw14.mat_Line1661
25,12,0,-243.42,-10.362,16.61,A2356raw14.mat_Line1662
25,12,0,-244.41,-10.444,16.62,A2356raw14.mat_Line1663
25,12,0,-247.25,-10.6,16.64,A2356raw14.mat_Line1665
25,12,0,-247.63,-10.683,16.65,A2356raw14.mat_Line1666
25,12,0,-248.17,-10.76,16.66,A2356raw14.mat_Line1667
25,12,0,-247.44,-10.84,16.67,A2356raw14.mat_Line1668
25,12,0,-245.71,-10.912,16.68,A2356raw14.mat_Line1669
25,12,0,-243.64,-11.078,16.7,A2356raw14.mat_Line1671
25,12,0,-243.25,-11.141,16.71,A2356raw14.mat_Line1672
25,12,0,-244.16,-11.221,16.72,A2356raw14.mat_Line1673
25,12,0,-245.38,-11.31,16.73,A2356raw14.mat_Line1674
25,12,0,-246.87,-11.387,16.74,A2356raw14.mat_Line1675
25,12,-0,-248.19,-11.463,16.75,A2356raw14.mat_Line1676
25,12,0,-248.34,-11.541,16.76,A2356raw14.mat_Line1677
25,12,0,-248.68,-11.608,16.77,A2356raw14.mat_Line1678
25,12,0,-248.1,-11.674,16.78,A2356raw14.mat_Line1679
25,12,0,-248,-11.727,16.79,A2356raw14.mat_Line1680
25,12,0,-245.93,-11.793,16.8,A2356raw14.mat_Line1681
25,12,0,-245.58,-11.846,16.81,A2356raw14.mat_Line1682
25,12,0,-243.32,-11.89,16.82,A2356raw14.mat_Line1683
25,12,0,-243.91,-11.917,16.83,A2356raw14.mat_Line1684
25,12,0,-244.47,-11.944,16.84,A2356raw14.mat_Line1685
25,12,0,-245.66,-11.98,16.85,A2356raw14.mat_Line1686
25,12,0,-246.94,-11.986,16.86,A2356raw14.mat_Line1687
25,12,0,-248.19,-12.007,16.87,A2356raw14.mat_Line1688
25,12,0,-247.85,-12.009,16.88,A2356raw14.mat_Line1689
25,12,0,-248.02,-11.997,16.89,A2356raw14.mat_Line1690
25,12,0,-247.73,-11.982,16.9,A2356raw14.mat_Line1691
25,12,0,-246.15,-11.966,16.91,A2356raw14.mat_Line1692
25,12,0,-244.61,-11.954,16.92,A2356raw14.mat_Line1693
25,12,0,-243.13,-11.931,16.93,A2356raw14.mat_Line1694
25,12,0,-242.82,-11.93,16.94,A2356raw14.mat_Line1695
25,12,0,-243.74,-11.91,16.95,A2356raw14.mat_Line1696
25,12,0,-244.02,-11.913,16.96,A2356raw14.mat_Line1697
25,12,0,-245.84,-11.916,16.97,A2356raw14.mat_Line1698
25,12,0,-247.07,-11.906,16.98,A2356raw14.mat_Line1699
25,12,0,-247.5,-11.913,16.99,A2356raw14.mat_Line1700
25,12,0,-247.39,-11.909,17,A2356raw14.mat_Line1701
25,12,0,-246.86,-11.911,17.01,A2356raw14.mat_Line1702
25,12,0,-245.29,-11.901,17.02,A2356raw14.mat_Line1703
25,12,0,-244.71,-11.903,17.03,A2356raw14.mat_Line1704
25,12,0,-243.85,-11.896,17.04,A2356raw14.mat_Line1705
25,12,0,-243.1,-11.868,17.05,A2356raw14.mat_Line1706
25,12,0,-243.56,-11.853,17.06,A2356raw14.mat_Line1707
25,12,0,-244.68,-11.815,17.07,A2356raw14.mat_Line1708
25,12,0,-245.51,-11.783,17.08,A2356raw14.mat_Line1709
25,12,0,-247.05,-11.741,17.09,A2356raw14.mat_Line1710
25,12,0,-247.46,-11.682,17.1,A2356raw14.mat_Line1711
25,12,0,-246.89,-11.618,17.11,A2356raw14.mat_Line1712
25,12,0,-245.94,-11.552,17.12,A2356raw14.mat_Line1713
25,12,0,-244.8,-11.468,17.13,A2356raw14.mat_Line1714
25,12,0,-244.04,-11.376,17.14,A2356raw14.mat_Line1715
25,12,0,-243.23,-11.287,17.15,A2356raw14.mat_Line1716
25,12,0,-242.99,-11.19,17.16,A2356raw14.mat_Line1717
25,12,0,-243.84,-11.002,17.18,A2356raw14.mat_Line1719
25,12,0,-245.06,-10.912,17.19,A2356raw14.mat_Line1720
25,12,0,-245.99,-10.829,17.2,A2356raw14.mat_Line1721
25,12,0,-247.18,-10.736,17.21,A2356raw14.mat_Line1722
25,12,0,-247.21,-10.66,17.22,A2356raw14.mat_Line1723
25,12,0,-245.83,-10.584,17.23,A2356raw14.mat_Line1724
25,12,0,-244.69,-10.497,17.24,A2356raw14.mat_Line1725
25,12,0,-243.09,-10.431,17.25,A2356raw14.mat_Line1726
25,12,0,-241.13,-10.356,17.26,A2356raw14.mat_Line1727
25,12,0,-240.53,-10.286,17.27,A2356raw14.mat_Line1728
25,12,0,-241.14,-10.218,17.28,A2356raw14.mat_Line1729
25,12,0,-242.07,-10.147,17.29,A2356raw14.mat_Line1730
25,12,0,-242.98,-10.086,17.3,A2356raw14.mat_Line1731
25,12,0,-244.27,-10.016,17.31,A2356raw14.mat_Line1732
25,12,0,-245.52,-9.947,17.32,A2356raw14.mat_Line1733
25,12,0,-246.11,-9.874,17.33,A2356raw14.mat_Line1734
25,12,0,-243.99,-9.725,17.35,A2356raw14.mat_Line1736
25,12,-0,-242.59,-9.656,17.36,A2356raw14.mat_Line1737
25,12,0,-240.05,-9.492,17.38,A2356raw14.mat_Line1739
25,12,0,-241.32,-9.416,17.39,A2356raw14.mat_Line1740
25,12,0,-242.08,-9.336,17.4,A2356raw14.mat_Line1741
25,12,0,-243.37,-9.251,17.41,A2356raw14.mat_Line1742
25,12,0,-244.86,-9.169,17.42,A2356raw14.mat_Line1743
25,12,0,-245.54,-9.082,17.43,A2356raw14.mat_Line1744
25,12,0,-246.45,-9.009,17.44,A2356raw14.mat_Line1745
25,12,0,-246.05,-8.903,17.45,A2356raw14.mat_Line1746
25,12,0,-245.22,-8.82,17.46,A2356raw14.mat_Line1747
25,12,0,-243.73,-8.736,17.47,A2356raw14.mat_Line1748
25,12,0,-242.38,-8.638,17.48,A2356raw14.mat_Line1749
25,12,0,-241.96,-8.552,17.49,A2356raw14.mat_Line1750
25,12,0,-241.85,-8.482,17.5,A2356raw14.mat_Line1751
25,12,0,-244.33,-8.315,17.52,A2356raw14.mat_Line1753
25,12,0,-244.82,-8.23,17.53,A2356raw14.mat_Line1754
25,12,0,-245.66,-8.154,17.54,A2356raw14.mat_Line1755
25,12,0,-245.93,-8.074,17.55,A2356raw14.mat_Line1756
25,12,0,-245.92,-7.998,17.56,A2356raw14.mat_Line1757
25,12,0,-245.17,-7.935,17.57,A2356raw14.mat_Line1758
25,12,0,-244.12,-7.858,17.58,A2356raw14.mat_Line1759
25,12,-0,-242.99,-7.793,17.59,A2356raw14.mat_Line1760
25,12,0,-242.12,-7.722,17.6,A2356raw14.mat_Line1761
25,12,0,-241.68,-7.639,17.61,A2356raw14.mat_Line1762
25,12,0,-242.96,-7.567,17.62,A2356raw14.mat_Line1763
25,12,0,-244.9,-7.411,17.64,A2356raw14.mat_Line1765
25,12,0,-245.99,-7.338,17.65,A2356raw14.mat_Line1766
25,12,0,-246.4,-7.191,17.67,A2356raw14.mat_Line1768
25,12,0,-245.04,-7.099,17.68,A2356raw14.mat_Line1769
25,12,0,-244.42,-7.02,17.69,A2356raw14.mat_Line1770
25,12,0,-242.27,-6.926,17.7,A2356raw14.mat_Line1771
25,12,0,-241.81,-6.854,17.71,A2356raw14.mat_Line1772
25,12,0,-241.12,-6.764,17.72,A2356raw14.mat_Line1773
25,12,0,-241.6,-6.672,17.73,A2356raw14.mat_Line1774
25,12,0,-243.49,-6.589,17.74,A2356raw14.mat_Line1775
25,12,0,-244.57,-6.515,17.75,A2356raw14.mat_Line1776
25,12,0,-245.62,-6.417,17.76,A2356raw14.mat_Line1777
25,12,0,-246.69,-6.344,17.77,A2356raw14.mat_Line1778
25,12,0,-246.28,-6.264,17.78,A2356raw14.mat_Line1779
25,12,0,-245.57,-6.18,17.79,A2356raw14.mat_Line1780
25,12,0,-243.73,-6.105,17.8,A2356raw14.mat_Line1781
25,12,0,-242.27,-6.024,17.81,A2356raw14.mat_Line1782
25,12,0,-241.77,-5.943,17.82,A2356raw14.mat_Line1783
25,12,0,-241.82,-5.859,17.83,A2356raw14.mat_Line1784
25,12,0,-243.44,-5.782,17.84,A2356raw14.mat_Line1785
25,12,0,-244.59,-5.713,17.85,A2356raw14.mat_Line1786
25,12,0,-246.56,-5.631,17.86,A2356raw14.mat_Line1787
25,12,0,-248.12,-5.565,17.87,A2356raw14.mat_Line1788
25,12,0,-248.63,-5.415,17.89,A2356raw14.mat_Line1790
25,12,0,-247.58,-5.329,17.9,A2356raw14.mat_Line1791
25,12,0,-246.28,-5.246,17.91,A2356raw14.mat_Line1792
25,12,0,-244.7,-5.167,17.92,A2356raw14.mat_Line1793
25,12,0,-243.85,-5.09,17.93,A2356raw14.mat_Line1794
25,12,0,-243.73,-5.013,17.94,A2356raw14.mat_Line1795
25,12,0,-244.68,-4.927,17.95,A2356raw14.mat_Line1796
25,12,0,-245.59,-4.851,17.96,A2356raw14.mat_Line1797
25,12,0,-247.77,-4.764,17.97,A2356raw14.mat_Line1798
25,12,0,-249.26,-4.678,17.98,A2356raw14.mat_Line1799
25,12,-0,-250.39,-4.612,17.99,A2356raw14.mat_Line1800
25,12,-0,-250.08,-4.532,18,A2356raw14.mat_Line1801
25,12,0,-249.12,-4.443,18.01,A2356raw14.mat_Line1802
25,12,0,-248.22,-4.358,18.02,A2356raw14.mat_Line1803
25,12,0,-246.75,-4.278,18.03,A2356raw14.mat_Line1804
25,12,0,-245.76,-4.194,18.04,A2356raw14.mat_Line1805
25,12,0,-246.17,-4.118,18.05,A2356raw14.mat_Line1806
25,12,0,-247.44,-4.045,18.06,A2356raw14.mat_Line1807
25,12,0,-249.03,-3.953,18.07,A2356raw14.mat_Line1808
25,12,0,-250.98,-3.884,18.08,A2356raw14.mat_Line1809
25,12,0,-253.42,-3.718,18.1,A2356raw14.mat_Line1811
25,12,0,-253.48,-3.641,18.11,A2356raw14.mat_Line1812
25,12,0,-252.05,-3.577,18.12,A2356raw14.mat_Line1813
25,12,0,-250.16,-3.481,18.13,A2356raw14.mat_Line1814
25,12,0,-248.56,-3.405,18.14,A2356raw14.mat_Line1815
25,12,0,-248.11,-3.34,18.15,A2356raw14.mat_Line1816
25,12,0,-248.8,-3.249,18.16,A2356raw14.mat_Line1817
25,12,0,-250.75,-3.167,18.17,A2356raw14.mat_Line1818
25,12,0,-253.05,-3.094,18.18,A2356raw14.mat_Line1819
25,12,0,-255.68,-3.01,18.19,A2356raw14.mat_Line1820
25,12,0,-257.38,-2.929,18.2,A2356raw14.mat_Line1821
25,12,0,-258.94,-2.765,18.22,A2356raw14.mat_Line1823
25,12,0,-257.3,-2.682,18.23,A2356raw14.mat_Line1824
25,12,0,-256.26,-2.604,18.24,A2356raw14.mat_Line1825
25,12,0,-253.07,-2.443,18.26,A2356raw14.mat_Line1827
25,12,0,-253.82,-2.365,18.27,A2356raw14.mat_Line1828
25,12,0,-257.8,-2.203,18.29,A2356raw14.mat_Line1830
25,12,0,-248.85,3.063,18.95,A2356raw14.mat_Line1896
25,12,0,-251.02,3.133,18.96,A2356raw14.mat_Line1897
25,12,0,-253.24,3.222,18.97,A2356raw14.mat_Line1898
25,12,0,-253.7,3.293,18.98,A2356raw14.mat_Line1899
25,12,0,-249.41,3.461,19,A2356raw14.mat_Line1901
25,12,0,-246.58,3.54,19.01,A2356raw14.mat_Line1902
25,12,0,-243.4,3.621,19.02,A2356raw14.mat_Line1903
25,12,0,-242.24,3.706,19.03,A2356raw14.mat_Line1904
25,12,0,-242.1,3.78,19.04,A2356raw14.mat_Line1905
25,12,0,-244.11,3.862,19.05,A2356raw14.mat_Line1906
25,12,0,-246.53,3.945,19.06,A2356raw14.mat_Line1907
25,12,0,-249.29,4.026,19.07,A2356raw14.mat_Line1908
25,12,0,-251.51,4.181,19.09,A2356raw14.mat_Line1910
25,12,0,-249.68,4.261,19.1,A2356raw14.mat_Line1911
25,12,0,-247.07,4.341,19.11,A2356raw14.mat_Line1912
25,12,0,-243.59,4.419,19.12,A2356raw14.mat_Line1913
25,12,0,-241.34,4.493,19.13,A2356raw14.mat_Line1914
25,12,0,-240.83,4.583,19.14,A2356raw14.mat_Line1915
25,12,0,-240.89,4.656,19.15,A2356raw14.mat_Line1916
25,12,0,-245.43,4.824,19.17,A2356raw14.mat_Line1918
25,12,0,-248.13,4.903,19.18,A2356raw14.mat_Line1919
25,12,0,-250.38,5.067,19.2,A2356raw14.mat_Line1921
25,12,0,-249.33,5.15,19.21,A2356raw14.mat_Line1922
25,12,0,-246.73,5.234,19.22,A2356raw14.mat_Line1923
25,12,0,-243.1,5.304,19.23,A2356raw14.mat_Line1924
25,12,0,-240.86,5.397,19.24,A2356raw14.mat_Line1925
25,12,0,-239.56,5.467,19.25,A2356raw14.mat_Line1926
25,12,0,-239.66,5.556,19.26,A2356raw14.mat_Line1927
25,12,0,-242.04,5.637,19.27,A2356raw14.mat_Line1928
25,12,0,-244.81,5.71,19.28,A2356raw14.mat_Line1929
25,12,0,-247.8,5.801,19.29,A2356raw14.mat_Line1930
25,12,0,-250.09,5.882,19.3,A2356raw14.mat_Line1931
25,12,0,-251.26,5.958,19.31,A2356raw14.mat_Line1932
25,12,0,-248.13,6.11,19.33,A2356raw14.mat_Line1934
25,12,0,-245.15,6.193,19.34,A2356raw14.mat_Line1935
25,12,0,-242.2,6.267,19.35,A2356raw14.mat_Line1936
25,12,0,-241,6.35,19.36,A2356raw14.mat_Line1937
25,12,0,-240.72,6.435,19.37,A2356raw14.mat_Line1938
25,12,0,-243.16,6.505,19.38,A2356raw14.mat_Line1939
25,12,0,-246.12,6.592,19.39,A2356raw14.mat_Line1940
25,12,0,-249.45,6.674,19.4,A2356raw14.mat_Line1941
25,12,0,-252.04,6.744,19.41,A2356raw14.mat_Line1942
25,12,0,-253.37,6.83,19.42,A2356raw14.mat_Line1943
25,12,0,-252.28,6.912,19.43,A2356raw14.mat_Line1944
25,12,0,-250.42,6.988,19.44,A2356raw14.mat_Line1945
25,12,0,-247.01,7.068,19.45,A2356raw14.mat_Line1946
25,12,0,-243.21,7.144,19.46,A2356raw14.mat_Line1947
25,12,0,-241.2,7.235,19.47,A2356raw14.mat_Line1948
25,12,0,-241.21,7.301,19.48,A2356raw14.mat_Line1949
25,12,0,-243.79,7.394,19.49,A2356raw14.mat_Line1950
25,12,0,-250.49,7.546,19.51,A2356raw14.mat_Line1952
25,12,0,-254.15,7.636,19.52,A2356raw14.mat_Line1953
25,12,0,-254.95,7.721,19.53,A2356raw14.mat_Line1954
25,12,-0,-254.56,7.798,19.54,A2356raw14.mat_Line1955
25,12,0,-252.06,7.884,19.55,A2356raw14.mat_Line1956
25,12,0,-248.21,7.961,19.56,A2356raw14.mat_Line1957
25,12,0,-244.59,8.021,19.57,A2356raw14.mat_Line1958
25,12,0,-243.08,8.116,19.58,A2356raw14.mat_Line1959
25,12,0,-243.32,8.186,19.59,A2356raw14.mat_Line1960
25,12,0,-244.88,8.272,19.6,A2356raw14.mat_Line1961
25,12,0,-251.82,8.437,19.62,A2356raw14.mat_Line1963
25,12,0,-254.69,8.501,19.63,A2356raw14.mat_Line1964
25,12,0,-256.18,8.588,19.64,A2356raw14.mat_Line1965
25,12,0,-255.8,8.668,19.65,A2356raw14.mat_Line1966
25,12,0,-250.24,8.837,19.67,A2356raw14.mat_Line1968
25,12,0,-246.24,8.923,19.68,A2356raw14.mat_Line1969
25,12,-0,-244.4,8.992,19.69,A2356raw14.mat_Line1970
25,12,0,-243.86,9.077,19.7,A2356raw14.mat_Line1971
25,12,0,-245.92,9.154,19.71,A2356raw14.mat_Line1972
25,12,0,-248.45,9.241,19.72,A2356raw14.mat_Line1973
25,12,0,-251.86,9.32,19.73,A2356raw14.mat_Line1974
25,12,0,-255.89,9.48,19.75,A2356raw14.mat_Line1976
25,12,0,-254.99,9.565,19.76,A2356raw14.mat_Line1977
25,12,0,-252.76,9.622,19.77,A2356raw14.mat_Line1978
25,12,0,-246.1,9.797,19.79,A2356raw14.mat_Line1980
25,12,0,-243.23,9.873,19.8,A2356raw14.mat_Line1981
25,12,0,-242.74,9.954,19.81,A2356raw14.mat_Line1982
25,12,0,-244,10.032,19.82,A2356raw14.mat_Line1983
25,12,-0,-246.27,10.112,19.83,A2356raw14.mat_Line1984
25,12,0,-249.42,10.196,19.84,A2356raw14.mat_Line1985
25,12,0,-252.9,10.271,19.85,A2356raw14.mat_Line1986
25,12,0,-254.32,10.351,19.86,A2356raw14.mat_Line1987
25,12,0,-252.74,10.51,19.88,A2356raw14.mat_Line1989
25,12,0,-250.5,10.583,19.89,A2356raw14.mat_Line1990
25,12,0,-246.36,10.662,19.9,A2356raw14.mat_Line1991
25,12,0,-244.05,10.755,19.91,A2356raw14.mat_Line1992
25,12,0,-244.36,10.898,19.93,A2356raw14.mat_Line1994
25,12,0,-246.47,10.992,19.94,A2356raw14.mat_Line1995
25,12,0,-250.1,11.064,19.95,A2356raw14.mat_Line1996
25,12,0,-252.62,11.151,19.96,A2356raw14.mat_Line1997
25,12,-0,-254.99,11.315,19.98,A2356raw14.mat_Line1999
25,12,0,-253.81,11.396,19.99,A2356raw14.mat_Line2000
25,12,0,-244.82,11.624,20.02,A2356raw14.mat_Line2003
25,12,0,-244.06,11.694,20.03,A2356raw14.mat_Line2004
25,12,0,-244.72,11.76,20.04,A2356raw14.mat_Line2005
25,12,0,-247.24,11.809,20.05,A2356raw14.mat_Line2006
25,12,0,-249.51,11.851,20.06,A2356raw14.mat_Line2007
25,12,0,-251.81,11.893,20.07,A2356raw14.mat_Line2008
25,12,0,-253.78,11.925,20.08,A2356raw14.mat_Line2009
25,12,0,-254.87,11.957,20.09,A2356raw14.mat_Line2010
25,12,0,-253.92,11.972,20.1,A2356raw14.mat_Line2011
25,12,0,-251.92,11.992,20.11,A2356raw14.mat_Line2012
25,12,0,-248.98,11.993,20.12,A2356raw14.mat_Line2013
25,12,0,-246.78,12.013,20.13,A2356raw14.mat_Line2014
25,12,0,-247.12,12.003,20.14,A2356raw14.mat_Line2015
25,12,0,-248.56,12.009,20.15,A2356raw14.mat_Line2016
25,12,0,-251.74,12.015,20.16,A2356raw14.mat_Line2017
25,12,0,-253.96,11.99,20.17,A2356raw14.mat_Line2018
25,12,0,-255.17,11.988,20.18,A2356raw14.mat_Line2019
25,12,0,-255.35,11.967,20.19,A2356raw14.mat_Line2020
25,12,0,-253.25,11.965,20.2,A2356raw14.mat_Line2021
25,12,0,-250.61,11.935,20.21,A2356raw14.mat_Line2022
25,12,0,-248.11,11.937,20.22,A2356raw14.mat_Line2023
25,12,0,-246.16,11.919,20.24,A2356raw14.mat_Line2025
25,12,0,-247.09,11.906,20.25,A2356raw14.mat_Line2026
25,12,0,-249.03,11.907,20.26,A2356raw14.mat_Line2027
25,12,0,-250.63,11.893,20.27,A2356raw14.mat_Line2028
25,12,0,-252.49,11.893,20.28,A2356raw14.mat_Line2029
25,12,0,-253.63,11.889,20.3,A2356raw14.mat_Line2031
25,12,0,-252.85,11.864,20.31,A2356raw14.mat_Line2032
25,12,0,-252.19,11.84,20.32,A2356raw14.mat_Line2033
25,12,0,-249.93,11.788,20.33,A2356raw14.mat_Line2034
25,12,0,-248.13,11.747,20.34,A2356raw14.mat_Line2035
25,12,0,-245.64,11.714,20.35,A2356raw14.mat_Line2036
25,12,0,-244.48,11.658,20.36,A2356raw14.mat_Line2037
25,12,-0,-247.64,11.522,20.38,A2356raw14.mat_Line2039
25,12,0,-252.64,11.439,20.39,A2356raw14.mat_Line2040
25,12,0,-257.2,11.369,20.4,A2356raw14.mat_Line2041
25,12,0,-259.62,11.267,20.41,A2356raw14.mat_Line2042
25,12,0,-259.28,11.177,20.42,A2356raw14.mat_Line2043
25,12,0,-256.97,11.083,20.43,A2356raw14.mat_Line2044
25,12,0,-253.22,10.974,20.44,A2356raw14.mat_Line2045
25,12,0,-248.45,10.865,20.45,A2356raw14.mat_Line2046
25,12,0,-243.44,10.773,20.46,A2356raw14.mat_Line2047
25,12,0,-240.32,10.669,20.47,A2356raw14.mat_Line2048
25,12,0,-240.42,10.581,20.48,A2356raw14.mat_Line2049
25,12,0,-244.31,10.493,20.49,A2356raw14.mat_Line2050
25,12,0,-249.24,10.407,20.5,A2356raw14.mat_Line2051
25,12,0,-254.26,10.329,20.51,A2356raw14.mat_Line2052
25,12,0,-257.29,10.251,20.52,A2356raw14.mat_Line2053
25,12,0,-259.05,10.191,20.53,A2356raw14.mat_Line2054
25,12,-0,-258.4,10.132,20.54,A2356raw14.mat_Line2055
25,12,0,-255.36,10.07,20.55,A2356raw14.mat_Line2056
25,12,0,-251.47,10.014,20.56,A2356raw14.mat_Line2057
25,12,0,-247.51,9.953,20.57,A2356raw14.mat_Line2058
25,12,0,-243.57,9.886,20.58,A2356raw14.mat_Line2059
25,12,0,-242.17,9.808,20.59,A2356raw14.mat_Line2060
25,12,0,-242.91,9.748,20.6,A2356raw14.mat_Line2061
25,12,0,-245.34,9.682,20.61,A2356raw14.mat_Line2062
25,12,0,-248.41,9.596,20.62,A2356raw14.mat_Line2063
25,12,0,-251.62,9.535,20.63,A2356raw14.mat_Line2064
25,12,0,-254.18,9.435,20.64,A2356raw14.mat_Line2065
25,12,0,-256.02,9.366,20.65,A2356raw14.mat_Line2066
25,12,0,-255.92,9.273,20.66,A2356raw14.mat_Line2067
25,12,0,-254.16,9.193,20.67,A2356raw14.mat_Line2068
25,12,0,-252.15,9.115,20.68,A2356raw14.mat_Line2069
25,12,0,-248.83,9.016,20.69,A2356raw14.mat_Line2070
25,12,0,-245.54,8.922,20.7,A2356raw14.mat_Line2071
25,12,0,-242.63,8.727,20.72,A2356raw14.mat_Line2073
25,12,-0,-244.67,8.636,20.73,A2356raw14.mat_Line2074
25,12,0,-247.83,8.548,20.74,A2356raw14.mat_Line2075
25,12,0,-252.87,8.474,20.75,A2356raw14.mat_Line2076
25,12,0,-256.33,8.371,20.76,A2356raw14.mat_Line2077
25,12,0,-257.91,8.289,20.77,A2356raw14.mat_Line2078
25,12,0,-257.02,8.212,20.78,A2356raw14.mat_Line2079
25,12,0,-253,8.132,20.79,A2356raw14.mat_Line2080
25,12,0,-248.49,8.06,20.8,A2356raw14.mat_Line2081
25,12,0,-244.6,7.99,20.81,A2356raw14.mat_Line2082
25,12,0,-243.65,7.915,20.82,A2356raw14.mat_Line2083
25,12,0,-244.63,7.86,20.83,A2356raw14.mat_Line2084
25,12,0,-247.56,7.795,20.84,A2356raw14.mat_Line2085
