RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index,FY
25,12,0,-96.88,-0.001,438.22,-5.02,A2356raw14.mat_Line43823,-4.61389682941416
25,12,0,-94.61,0,438.23,-4.48,A2356raw14.mat_Line43824,0
25,12,0,-93.51,-0.003,438.24,-4.17,A2356raw14.mat_Line43825,-13.4319587049591
25,12,0,-94.32,-0.001,438.26,-3.44,A2356raw14.mat_Line43827,-4.51598493106524
25,12,0,-96.79,0.006,438.27,-3.74,A2356raw14.mat_Line43828,27.46854035942
25,12,0,-98.63,-0.001,438.28,-4.03,A2356raw14.mat_Line43829,-4.67984993338155
25,12,0,-100.98,-0.003,438.3,-4.68,A2356raw14.mat_Line43831,-14.2786752334203
25,12,0,-99.5,-0.001,438.32,-4.99,A2356raw14.mat_Line43833,-4.71234063119007
25,12,0,-94.94,-0.006,438.34,-4.65,A2356raw14.mat_Line43835,-27.0465492577964
25,12,-0,-93.13,-0.011,438.35,-4.15,A2356raw14.mat_Line43836,-47.9962065994628
25,12,0,-92.94,0.002,438.36,-4.03,A2356raw14.mat_Line43837,8.91951610963065
25,12,0,-93.9,-0.006,438.37,-3.74,A2356raw14.mat_Line43838,-26.807032514095
25,12,0,-95.49,0.002,438.38,-4.19,A2356raw14.mat_Line43839,9.1163240331741
25,12,0,-93.67,-0.01,438.46,-4.18,A2356raw14.mat_Line43847,-44.0216761612529
25,12,0,-93.92,0,438.48,-3.85,A2356raw14.mat_Line43849,0
25,12,0,-95.78,-0.006,438.49,-3.85,A2356raw14.mat_Line43850,-27.2388036796482
25,12,0,-97.87,0.002,438.5,-4.34,A2356raw14.mat_Line43851,9.29698247423417
25,12,-0,-99.91,0,438.51,-4.49,A2356raw14.mat_Line43852,0
25,12,0,-101.34,-0.004,438.52,-5.02,A2356raw14.mat_Line43853,-19.0646441371752
25,12,0,-100.94,-0.001,438.53,-5.17,A2356raw14.mat_Line43854,-4.76568263089581
25,12,0,-100.46,0.003,438.54,-5.15,A2356raw14.mat_Line43855,14.2211425564789
25,12,-0,-98.87,-0.006,438.55,-4.79,A2356raw14.mat_Line43856,-27.9367334969139
25,12,0,-96.24,-0.003,438.56,-4.35,A2356raw14.mat_Line43857,-13.7464237449933
25,12,0,-93.2,0.003,438.58,-3.88,A2356raw14.mat_Line43859,13.3958876385259
25,12,0,-93.32,-0.001,438.59,-4.04,A2356raw14.mat_Line43860,-4.4772788412371
25,12,0,-95.29,-0.001,438.6,-3.9,A2356raw14.mat_Line43861,-4.55328378506442
25,12,0,-97.46,0.002,438.61,-4.38,A2356raw14.mat_Line43862,9.26607020709918
25,12,0,-100.83,0,438.63,-5.15,A2356raw14.mat_Line43864,0
25,12,0,-97.92,-0.006,438.66,-4.85,A2356raw14.mat_Line43867,-27.7237202650832
25,12,0,-96.55,-0.006,438.67,-4.18,A2356raw14.mat_Line43868,-27.4140907985001
25,12,0,-98.72,0.006,438.84,-4.68,A2356raw14.mat_Line43885,27.9031922322498
25,12,0,-100.16,0.013,438.85,-4.71,A2356raw14.mat_Line43886,59.5937946338697
25,12,0,-100.64,0.004,438.86,-5.03,A2356raw14.mat_Line43887,18.9616558339064
25,12,0,-100.6,-0.004,438.87,-4.84,A2356raw14.mat_Line43888,-18.9557553431712
25,12,0,-99.63,0.007,438.88,-4.84,A2356raw14.mat_Line43889,32.7062123231966
25,12,0,-97.46,0.006,438.89,-4.53,A2356raw14.mat_Line43890,27.6200782190209
25,12,0,-93.67,-0.013,438.91,-4.03,A2356raw14.mat_Line43892,-56.4587882116861
25,12,0,-93.29,0.003,438.92,-3.7,A2356raw14.mat_Line43893,13.4063674738281
25,12,0,-93.84,-0.003,438.93,-3.7,A2356raw14.mat_Line43894,-13.4702759182043
25,12,0,-96.16,-0.006,438.94,-4.03,A2356raw14.mat_Line43895,-27.3254222723041
25,12,0,-97.74,-0.007,438.95,-4.19,A2356raw14.mat_Line43896,-32.2135131749007
25,12,0,-100.05,-0.001,438.96,-4.69,A2356raw14.mat_Line43897,-4.73277851121149
25,12,0,-100.93,0.003,438.97,-5,A2356raw14.mat_Line43898,14.2731524710907
25,12,0,-99.29,-0.001,439.18,-4.55,A2356raw14.mat_Line43919,-4.70451617593949
25,12,0,-100.56,0.01,439.19,-5,A2356raw14.mat_Line43920,46.5994625758127
25,12,0,-100.25,0.003,439.2,-5,A2356raw14.mat_Line43921,14.1978480578572
25,12,0,-99.67,-0.004,439.21,-5.16,A2356raw14.mat_Line43922,-18.8180989232674
25,12,0,-98.16,0.004,439.22,-4.8,A2356raw14.mat_Line43923,18.5926770121196
25,12,0,-96.14,-0.004,439.23,-4.03,A2356raw14.mat_Line43924,-18.2874287649918
25,12,0,-94.3,0.009,439.24,-3.56,A2356raw14.mat_Line43925,39.9865484747451
25,12,0,-93.18,-0.001,439.26,-3.55,A2356raw14.mat_Line43927,-4.47183949131145
25,12,0,-94.22,-0.008,439.27,-4.02,A2356raw14.mat_Line43928,-35.6399264636452
25,12,0,-98.99,0.004,439.29,-4.69,A2356raw14.mat_Line43930,18.7168773643835
25,12,-0,-100.97,-0.006,439.3,-4.96,A2356raw14.mat_Line43931,-28.4026619516133
25,12,-0,-95.35,0.01,439.46,-4.16,A2356raw14.mat_Line43947,44.6610403870051
25,12,-0,-94.18,0.003,439.47,-3.99,A2356raw14.mat_Line43948,13.5096667647738
25,12,0,-94.25,0.004,439.49,-3.85,A2356raw14.mat_Line43950,17.998022675165
25,12,0,-96.02,-0.003,439.5,-4.03,A2356raw14.mat_Line43951,-13.7212954119828
25,12,0,-98.36,-0.011,439.51,-4.5,A2356raw14.mat_Line43952,-50.1625926687862
25,12,0,-100.21,-0.004,439.52,-4.68,A2356raw14.mat_Line43953,-18.8981381415274
25,12,0,-101.41,-0.006,439.53,-4.66,A2356raw14.mat_Line43954,-28.4994197387504
25,12,0,-101.23,0.002,439.54,-4.84,A2356raw14.mat_Line43955,9.54700660629097
25,12,0,-99.81,0,439.55,-4.83,A2356raw14.mat_Line43956,0
25,12,0,-94.56,0.007,439.58,-4.01,A2356raw14.mat_Line43959,31.3701896459521
25,12,0,-93.42,0,439.59,-4.04,A2356raw14.mat_Line43960,0
25,12,0,-93.65,0.004,439.6,-3.86,A2356raw14.mat_Line43961,17.9053829722718
25,12,0,-93.51,0.016,439.7,-4.16,A2356raw14.mat_Line43971,68.2434989800034
25,12,0,-94.55,-0.004,439.72,-3.72,A2356raw14.mat_Line43973,-18.0442045832003
25,12,0,-96.91,-0.001,439.73,-4.02,A2356raw14.mat_Line43974,-4.61503416932949
25,12,0,-101.12,-0.001,439.76,-5.31,A2356raw14.mat_Line43977,-4.77231210073358
25,12,0,-100.69,0.003,439.77,-5.3,A2356raw14.mat_Line43978,14.2466158823005
25,12,0,-98.6,0.006,439.78,-5.14,A2356raw14.mat_Line43979,27.8763342544516
25,12,0,-94.76,0.013,439.8,-4.34,A2356raw14.mat_Line43981,56.9944538784062
25,12,-0,-93.65,0.006,439.81,-3.99,A2356raw14.mat_Line43982,26.7492116667852
25,12,0,-99.38,0,440,-4.98,A2356raw14.mat_Line44001,0
25,12,0,-97.78,0.004,440.01,-4.67,A2356raw14.mat_Line44002,18.5355759903189
25,12,0,-94.71,0.003,440.02,-4.33,A2356raw14.mat_Line44003,13.5708927796211
25,12,0,-93.6,0.002,440.05,-4.32,A2356raw14.mat_Line44006,8.97077502950745
25,12,0,-95.62,0.01,440.06,-4.34,A2356raw14.mat_Line44007,44.7631484229847
25,12,0,-97.84,-0.004,440.07,-4.67,A2356raw14.mat_Line44008,-18.5446018766043
25,12,0,-100.1,-0.006,440.08,-4.65,A2356raw14.mat_Line44009,-28.2104619989459
25,12,0,-101.12,0.002,440.09,-5.01,A2356raw14.mat_Line44010,9.53891490462765
25,12,0,-101.21,0,440.1,-4.83,A2356raw14.mat_Line44011,0
25,12,0,-100.3,-0.003,440.11,-4.81,A2356raw14.mat_Line44012,-14.2033975040361
25,12,0,-98.31,0.002,440.12,-4.53,A2356raw14.mat_Line44013,9.33005929020837
25,12,0,-96.3,0.003,440.13,-4.49,A2356raw14.mat_Line44014,13.7532704203963
25,12,0,-94.19,-0.003,440.14,-4.2,A2356raw14.mat_Line44015,-13.5108239736551
25,12,0,-93.63,-0.001,440.15,-3.86,A2356raw14.mat_Line44016,-4.48930521564375
25,12,0,-93.97,0.009,440.16,-4.02,A2356raw14.mat_Line44017,39.8729749034542
25,12,0,-100.26,-0.006,440.19,-4.21,A2356raw14.mat_Line44020,-28.2458970812694
25,12,0,-101.26,0.003,440.2,-4.41,A2356raw14.mat_Line44021,14.3095664024167
25,12,0,-101.8,0.014,440.21,-4.71,A2356raw14.mat_Line44022,64.6789110721196
25,12,-0,-94.62,0.006,440.39,-3.84,A2356raw14.mat_Line44040,26.9730268327883
25,12,0,-96.8,0.009,440.4,-4.34,A2356raw14.mat_Line44041,40.8390533175951
25,12,0,-99.58,0.003,440.41,-4.37,A2356raw14.mat_Line44042,14.123296468011
25,12,0,-100.94,-0.004,440.42,-4.83,A2356raw14.mat_Line44043,-19.0058563107552
25,12,0,-101.5,-0.001,440.43,-4.84,A2356raw14.mat_Line44044,-4.78627966479481
25,12,0,-100.77,-0.008,440.44,-5.31,A2356raw14.mat_Line44045,-37.6037231648467
25,12,-0,-95.22,-0.004,440.47,-4.63,A2356raw14.mat_Line44048,-18.1470115064584
25,12,0,-93.86,-0.004,440.48,-4.32,A2356raw14.mat_Line44049,-17.9378486753457
25,12,0,-93.62,-0.001,440.49,-3.53,A2356raw14.mat_Line44050,-4.4889176532517
25,12,0,-94.55,0.007,440.5,-3.58,A2356raw14.mat_Line44051,31.3675094786583
25,12,0,-98.77,-0.004,440.52,-4.5,A2356raw14.mat_Line44053,-18.6840263829928
25,12,0,-100.48,0.013,440.53,-5,A2356raw14.mat_Line44054,59.7449643895713
25,12,0,-101.66,0.003,440.54,-4.99,A2356raw14.mat_Line44055,14.3535897210017
25,12,0,-98.67,0.01,440.68,-4.66,A2356raw14.mat_Line44069,45.9040730723153
25,12,0,-96.01,0,440.69,-4.54,A2356raw14.mat_Line44070,0
25,12,0,-94.39,0.006,440.7,-3.72,A2356raw14.mat_Line44071,26.9200864297609
25,12,0,-93.39,0.009,440.71,-3.71,A2356raw14.mat_Line44072,39.672773868234
25,12,-0,-94.23,-0.003,440.72,-3.99,A2356raw14.mat_Line44073,-13.5154520399943
25,12,-0,-95.45,0.004,440.73,-4.32,A2356raw14.mat_Line44074,18.1821973241052
25,12,0,-97.46,0.007,440.74,-4.52,A2356raw14.mat_Line44075,32.1399786751609
25,12,0,-100.02,-0.007,440.75,-4.84,A2356raw14.mat_Line44076,-32.8070850995678
25,12,0,-101.21,0.01,440.76,-4.84,A2356raw14.mat_Line44077,46.8365527535146
25,12,0,-101.32,0.003,440.77,-5.14,A2356raw14.mat_Line44078,14.3161779216938
25,12,0,-100.91,-0.004,440.78,-5,A2356raw14.mat_Line44079,-19.0014404892067
25,12,0,-98.94,0.002,440.79,-4.68,A2356raw14.mat_Line44080,9.37724359913558
25,12,0,-97.17,-0.013,440.8,-4.32,A2356raw14.mat_Line44081,-58.1657671286442
25,12,0,-95.1,0.007,440.81,-4.5,A2356raw14.mat_Line44082,31.5146568911807
25,12,0,-93.41,0,440.82,-4.02,A2356raw14.mat_Line44083,0
25,12,0,-94.06,-0.013,440.83,-4.02,A2356raw14.mat_Line44084,-56.6508689862742
25,12,0,-97.02,-0.006,440.85,-4.48,A2356raw14.mat_Line44086,-27.5206384001008
25,12,0,-99.02,0.01,440.86,-4.68,A2356raw14.mat_Line44087,46.0335215744274
25,12,-0,-100.8,0,440.87,-4.81,A2356raw14.mat_Line44088,0
25,12,0,-100.24,0.002,440.89,-5.16,A2356raw14.mat_Line44090,9.47395268295173
25,12,0,-99.54,0.003,440.9,-4.85,A2356raw14.mat_Line44091,14.1188345069868
25,12,0,-97.43,0.01,440.91,-4.64,A2356raw14.mat_Line44092,45.4430030300893
25,12,0,-95.19,0.003,440.92,-4.19,A2356raw14.mat_Line44093,13.6261559706263
25,12,0,-94.38,-0.003,440.93,-4.03,A2356raw14.mat_Line44094,-13.5327963251826
25,12,0,-94.14,-0.003,440.94,-4.01,A2356raw14.mat_Line44095,-13.5050371601473
25,12,0,-100.35,0.003,441.09,-4.66,A2356raw14.mat_Line44110,14.2089449897915
25,12,0,-101.85,0,441.1,-4.68,A2356raw14.mat_Line44111,0
25,12,0,-101.58,0.01,441.11,-5.46,A2356raw14.mat_Line44112,46.9710384294726
25,12,0,-100.16,0.003,441.12,-5.48,A2356raw14.mat_Line44113,14.1878541153026
25,12,0,-95.84,-0.007,441.14,-4.2,A2356raw14.mat_Line44115,-31.7117943101511
25,12,0,-93.97,0.004,441.15,-4.04,A2356raw14.mat_Line44116,17.9548365577328
25,12,0,-93.21,0.004,441.16,-3.57,A2356raw14.mat_Line44117,17.8372137925027
25,12,0,-95.92,-0.013,441.18,-3.72,A2356raw14.mat_Line44119,-57.5604891177345
25,12,0,-98.38,0.003,441.19,-4.09,A2356raw14.mat_Line44120,13.988893559256
25,12,0,-99.4,-0.001,441.35,-4.97,A2356raw14.mat_Line44136,-4.70861613980708
25,12,0,-96.56,0,441.36,-4.64,A2356raw14.mat_Line44137,0
25,12,0,-94.88,-0.013,441.37,-4.16,A2356raw14.mat_Line44138,-57.0532023029615
25,12,0,-93.36,-0.006,441.38,-3.85,A2356raw14.mat_Line44139,-26.6820208958775
25,12,0,-94.14,-0.007,441.39,-4,A2356raw14.mat_Line44140,-31.2574710156203
25,12,0,-95.19,0.012,441.4,-4.18,A2356raw14.mat_Line44141,53.0609877926827
25,12,0,-97.27,-0.004,441.41,-4.2,A2356raw14.mat_Line44142,-18.4587056656117
25,12,0,-99.24,0.003,441.42,-4.69,A2356raw14.mat_Line44143,14.0853298990381
25,12,0,-101,-0.003,441.43,-5,A2356raw14.mat_Line44144,-14.2808837884727
25,12,0,-101.47,0.002,441.44,-5.32,A2356raw14.mat_Line44145,9.56463916305326
25,12,0,-100.75,0.009,441.45,-4.97,A2356raw14.mat_Line44146,42.1573334214141
25,12,-0,-96.3,-0.006,441.63,-3.85,A2356raw14.mat_Line44164,-27.3572787640857
25,12,0,-101.53,-0.004,441.66,-4.5,A2356raw14.mat_Line44167,-19.0925098010639
25,12,0,-100.48,0.002,441.67,-4.52,A2356raw14.mat_Line44168,9.49170993217593
25,12,0,-99.81,0.007,441.68,-4.87,A2356raw14.mat_Line44169,32.7528028661961
25,12,0,-98.36,-0.004,441.69,-4.96,A2356raw14.mat_Line44170,-18.6226701229238
25,12,0,-94.29,-0.001,441.71,-4.33,A2356raw14.mat_Line44172,-4.51482749082956
25,12,0,-93.04,-0.004,441.72,-4.17,A2356raw14.mat_Line44173,-17.8108228896973
25,12,0,-93.94,0.004,441.73,-3.69,A2356raw14.mat_Line44174,17.9502047240321
25,12,0,-95.64,0.004,441.74,-4.18,A2356raw14.mat_Line44175,18.211222910099
25,12,0,-98.45,-0.008,441.75,-4.05,A2356raw14.mat_Line44176,-36.9180664796223
25,12,0,-101.21,-0.004,441.77,-4.69,A2356raw14.mat_Line44178,-19.0455564225635
25,12,0,-93.5,-0.008,441.83,-4.33,A2356raw14.mat_Line44184,-35.4187986837589
25,12,0,-94.16,0.01,441.84,-3.72,A2356raw14.mat_Line44185,44.2088725339194
25,12,0,-95.9,0,441.85,-4.02,A2356raw14.mat_Line44186,0
25,12,0,-97.65,0.003,441.86,-4.22,A2356raw14.mat_Line44187,13.9065821133611
25,12,0,-99.91,-0.006,441.87,-4.68,A2356raw14.mat_Line44188,-28.1683313951909
25,12,0,-101.26,-0.013,441.88,-4.83,A2356raw14.mat_Line44189,-60.1120880076909
25,12,-0,-101.76,0.009,441.89,-4.97,A2356raw14.mat_Line44190,42.4887291609306
25,12,0,-101.02,-0.007,441.9,-5.34,A2356raw14.mat_Line44191,-33.06448609061
25,12,0,-99,0.007,441.91,-4.99,A2356raw14.mat_Line44192,32.5426885324156
25,12,0,-97.88,-0.006,441.92,-4.67,A2356raw14.mat_Line44193,-27.7147208198172
25,12,0,-93.76,0.01,441.94,-4.03,A2356raw14.mat_Line44195,44.0561032290525
25,12,0,-93.55,-0.008,441.95,-3.73,A2356raw14.mat_Line44196,-35.4341881524825
25,12,-0,-95.09,-0.007,441.96,-3.85,A2356raw14.mat_Line44197,-31.5119862465677
25,12,0,-97.29,-0.001,441.97,-3.9,A2356raw14.mat_Line44198,-4.62942022708291
25,12,0,-99.56,0.006,441.98,-4.51,A2356raw14.mat_Line44199,28.0905762758361
25,12,-0,-100.73,0.002,441.99,-4.97,A2356raw14.mat_Line44200,9.51017495352696
25,12,0,-102.17,0.003,442,-5.49,A2356raw14.mat_Line44201,14.409536836152
25,12,0,-100.73,0.006,442.01,-4.99,A2356raw14.mat_Line44202,28.3497584043499
25,12,0,-100.01,-0.006,442.02,-4.82,A2356raw14.mat_Line44203,-28.1905123578324
25,12,0,-97.53,-0.004,442.03,-4.17,A2356raw14.mat_Line44204,-18.4979280526277
25,12,0,-94.42,-0.008,442.18,-4.33,A2356raw14.mat_Line44219,-35.7011673390731
25,12,0,-98.87,-0.003,442.2,-4.51,A2356raw14.mat_Line44221,-14.0439106406793
25,12,0,-100.48,0.006,442.21,-4.67,A2356raw14.mat_Line44222,28.2945556137078
25,12,0,-101.24,-0.001,442.22,-4.71,A2356raw14.mat_Line44223,-4.7767270142871
25,12,0,-101.72,0.002,442.23,-5.01,A2356raw14.mat_Line44224,9.5829742155393
25,12,-0,-100.48,0,442.24,-5.12,A2356raw14.mat_Line44225,0
25,12,0,-98.95,0.002,442.25,-4.68,A2356raw14.mat_Line44226,9.37799088674918
25,12,0,-96.19,0.006,442.26,-4.34,A2356raw14.mat_Line44227,27.332251185876
25,12,0,-94.56,-0.003,442.27,-4.33,A2356raw14.mat_Line44228,-13.5535866066939
25,12,0,-101.94,0.004,442.34,-5,A2356raw14.mat_Line44235,19.1525123689553
25,12,0,-96.93,-0.004,442.37,-4.53,A2356raw14.mat_Line44238,-18.4073095125434
25,12,0,-94.54,-0.004,442.38,-4.36,A2356raw14.mat_Line44239,-18.0426666695021
25,12,0,-94.05,0,442.4,-4.36,A2356raw14.mat_Line44241,0
25,12,0,-95.68,-0.004,442.41,-3.89,A2356raw14.mat_Line44242,-18.2173288351739
25,12,0,-97.43,-0.004,442.42,-4.04,A2356raw14.mat_Line44243,-18.4828507854329
25,12,-0,-99.43,-0.008,442.43,-4.34,A2356raw14.mat_Line44244,-37.2090316549398
25,12,0,-101.08,-0.006,442.44,-4.51,A2356raw14.mat_Line44245,-28.4268795600876
25,12,0,-101.76,0.004,442.45,-5.16,A2356raw14.mat_Line44246,19.1261914283685
25,12,0,-101.08,-0.004,442.46,-5.16,A2356raw14.mat_Line44247,-19.0264510557266
25,12,0,-99.21,-0.007,442.47,-5.32,A2356raw14.mat_Line44248,-32.5972753852374
25,12,0,-97.07,-0.026,442.48,-4.99,A2356raw14.mat_Line44249,-106.169857227044
25,12,0,-93.8,-0.041,442.49,-4.49,A2356raw14.mat_Line44250,-140.011799271435
25,12,0,-92.25,-0.06,442.5,-3.4,A2356raw14.mat_Line44251,-162.158592871906
25,12,0,-92.05,-0.092,442.51,-2.13,A2356raw14.mat_Line44252,-168.197713555806
25,12,0,-92.96,-0.142,442.52,0.06,A2356raw14.mat_Line44253,-121.489618031585
25,12,-0,-98.69,-0.399,442.56,12.22,A2356raw14.mat_Line44257,271.218053841429
25,12,0,-98.28,-0.482,442.57,13.41,A2356raw14.mat_Line44258,265.204847446942
25,12,0,-97.73,-0.586,442.58,13.09,A2356raw14.mat_Line44259,255.882071890786
25,12,0,-96.8,-0.684,442.59,12.25,A2356raw14.mat_Line44260,247.561470051019
25,12,0,-95.77,-0.79,442.6,13,A2356raw14.mat_Line44261,240.137136357185
25,12,0,-94.27,-0.908,442.61,16.22,A2356raw14.mat_Line44262,232.432585267592
25,12,0,-94.25,-1.024,442.62,21.82,A2356raw14.mat_Line44263,229.440070036869
25,12,0,-94.22,-1.16,442.63,30.35,A2356raw14.mat_Line44264,226.721711828123
25,12,0,-94.59,-1.31,442.64,41.37,A2356raw14.mat_Line44265,225.383209302563
25,12,0,-96.28,-1.458,442.65,54.42,A2356raw14.mat_Line44266,227.716477725107
25,12,0,-95.72,-2.838,442.74,127.51,A2356raw14.mat_Line44275,219.318019474319
25,12,0,-97.19,-2.97,442.75,133.24,A2356raw14.mat_Line44276,222.451777539717
25,12,0,-98.16,-3.094,442.76,142.92,A2356raw14.mat_Line44277,224.454636120944
25,12,0,-98.69,-3.204,442.77,155.2,A2356raw14.mat_Line44278,225.472961215806
25,12,0,-98.14,-3.317,442.78,167.65,A2356raw14.mat_Line44279,223.968600065689
25,12,0,-97.54,-3.413,442.79,177.91,A2356raw14.mat_Line44280,222.393127928836
25,12,0,-96.93,-3.504,442.8,184.24,A2356raw14.mat_Line44281,220.814052490897
25,12,0,-96.43,-3.569,442.81,185.31,A2356raw14.mat_Line44282,219.541970628732
25,12,0,-94.9,-3.642,442.82,180.8,A2356raw14.mat_Line44283,215.857880874432
25,12,0,-94.47,-3.767,442.84,167.47,A2356raw14.mat_Line44285,214.677418559654
25,12,0,-94.46,-3.952,442.94,180.06,A2356raw14.mat_Line44295,214.413688476982
25,12,-0,-94.06,-3.968,442.97,169.25,A2356raw14.mat_Line44298,213.461985259822
25,12,0,-94.92,-3.96,442.98,172.78,A2356raw14.mat_Line44299,215.475979372988
25,12,0,-96.63,-3.946,442.99,178.72,A2356raw14.mat_Line44300,219.482169128715
25,12,0,-98,-3.945,443,184.31,A2356raw14.mat_Line44301,222.682579939223
25,12,0,-98.12,-3.946,443.01,188.65,A2356raw14.mat_Line44302,222.961668934572
25,12,0,-98.02,-3.945,443.02,190.63,A2356raw14.mat_Line44303,222.729305368103
25,12,0,-97.54,-3.953,443.03,189.56,A2356raw14.mat_Line44304,221.597947919812
25,12,0,-95.92,-3.945,443.04,185.35,A2356raw14.mat_Line44305,217.826667760042
25,12,0,-95.3,-3.943,443.05,178.65,A2356raw14.mat_Line44306,216.383080808932
25,12,0,-93.95,-3.956,443.06,172.34,A2356raw14.mat_Line44307,213.220429503006
25,12,0,-93.15,-3.952,443.07,167.84,A2356raw14.mat_Line44308,211.362130882454
25,12,0,-94.2,-4.013,443.2,171.27,A2356raw14.mat_Line44321,213.733744773623
25,12,0,-95.84,-4.013,443.21,174.82,A2356raw14.mat_Line44322,217.556331420902
25,12,0,-97.23,-4.01,443.22,179.17,A2356raw14.mat_Line44323,220.803265559397
25,12,0,-98.51,-4.005,443.23,182.7,A2356raw14.mat_Line44324,223.798847407869
25,12,0,-98.91,-3.99,443.25,186.89,A2356raw14.mat_Line44326,224.752286946872
25,12,0,-97.73,-3.982,443.26,185.81,A2356raw14.mat_Line44327,222.005310021054
25,12,-0,-93.68,-3.98,443.28,177.33,A2356raw14.mat_Line44329,212.562234972441
25,12,0,-93.32,-3.989,443.39,179.33,A2356raw14.mat_Line44340,211.713057739686
25,12,0,-93.55,-3.995,443.42,167.69,A2356raw14.mat_Line44343,212.241400471649
25,12,-0,-97.38,-4.01,443.44,171.87,A2356raw14.mat_Line44345,221.15344888198
25,12,0,-99.54,-4.005,443.45,176.82,A2356raw14.mat_Line44346,226.206355926743
25,12,0,-99.12,-4.002,443.46,181.89,A2356raw14.mat_Line44347,225.228177048878
25,12,0,-99.04,-4.008,443.47,186.26,A2356raw14.mat_Line44348,225.033723451756
25,12,0,-97.9,-3.998,443.48,188.58,A2356raw14.mat_Line44349,222.38249490666
25,12,0,-96.26,-3.995,443.49,187.53,A2356raw14.mat_Line44350,218.557918406061
25,12,0,-94.47,-4,443.5,183.06,A2356raw14.mat_Line44351,214.378395150356
25,12,0,-93.55,-4.006,443.51,176.09,A2356raw14.mat_Line44352,212.228231269543
25,12,0,-92.99,-4.006,443.52,170.15,A2356raw14.mat_Line44353,210.924495547982
25,12,0,-95.38,-4,443.65,165.34,A2356raw14.mat_Line44366,216.499428289113
25,12,0,-96.52,-3.989,443.66,168.72,A2356raw14.mat_Line44367,219.171923950184
25,12,0,-98.6,-3.993,443.67,173.84,A2356raw14.mat_Line44368,224.024050847426
25,12,0,-98.64,-3.986,443.68,179.9,A2356raw14.mat_Line44369,224.126265766612
25,12,0,-98.75,-3.996,443.69,185.51,A2356raw14.mat_Line44370,224.37084985223
25,12,0,-98.13,-3.985,443.7,188.76,A2356raw14.mat_Line44371,222.93589027765
25,12,0,-97.31,-3.992,443.71,188.32,A2356raw14.mat_Line44372,221.012160423196
25,12,0,-95.53,-3.986,443.72,184.27,A2356raw14.mat_Line44373,216.86624643553
25,12,0,-93.1,-3.993,443.74,170.93,A2356raw14.mat_Line44375,211.196067499029
25,12,0,-93.23,-3.993,443.75,165.99,A2356raw14.mat_Line44376,211.49871336376
25,12,0,-94.86,-3.996,443.76,165.05,A2356raw14.mat_Line44377,215.292087250943
25,12,0,-96.94,-3.999,444,170.6,A2356raw14.mat_Line44401,220.139814407523
25,12,0,-93.63,-4.008,444.43,166.31,A2356raw14.mat_Line44444,212.41213248841
25,12,0,-98.22,-3.996,444.46,176.48,A2356raw14.mat_Line44447,223.132457734526
25,12,0,-99.3,-3.996,444.47,181.73,A2356raw14.mat_Line44448,225.656455844022
25,12,0,-99.7,-3.99,444.48,185.96,A2356raw14.mat_Line44449,226.599285699012
25,12,-0,-98.56,-3.989,444.49,187.7,A2356raw14.mat_Line44450,223.935568527199
25,12,0,-97.13,-3.986,444.5,186.3,A2356raw14.mat_Line44451,220.599351975879
25,12,0,-95.41,-3.993,444.51,181.95,A2356raw14.mat_Line44452,216.577886932468
25,12,0,-94.3,-4.006,444.52,175.62,A2356raw14.mat_Line44453,213.975092536527
25,12,0,-93.44,-4.008,444.53,170.35,A2356raw14.mat_Line44454,211.969716322669
25,12,0,-99.13,-3.998,444.7,184.26,A2356raw14.mat_Line44471,225.256537835962
25,12,0,-98.93,-3.999,444.71,187.84,A2356raw14.mat_Line44472,224.787801152489
25,12,0,-96.19,-3.99,444.73,185.52,A2356raw14.mat_Line44474,218.400739202841
25,12,0,-94.65,-3.995,444.74,179.5,A2356raw14.mat_Line44475,214.803878061928
25,12,0,-96.94,-3.99,444.79,171.87,A2356raw14.mat_Line44480,220.150890199685
25,12,0,-93.9,-3.999,444.99,165.83,A2356raw14.mat_Line44500,213.051714058046
25,12,-0,-96.64,-3.99,445.01,169.56,A2356raw14.mat_Line44502,219.450720836773
25,12,0,-98.29,-3.985,445.02,174.62,A2356raw14.mat_Line44503,223.309688603314
25,12,0,-98.38,-3.993,445.03,180.24,A2356raw14.mat_Line44504,223.509993728578
25,12,0,-98.96,-3.998,445.04,185.35,A2356raw14.mat_Line44505,224.859166173115
25,12,-0,-98.44,-3.99,445.05,187.55,A2356raw14.mat_Line44506,223.653920539731
25,12,0,-97.06,-3.995,445.06,187.07,A2356raw14.mat_Line44507,220.424833760808
25,12,0,-93.96,-3.993,445.08,176.37,A2356raw14.mat_Line44509,213.198688676997
25,12,0,-93.66,-3.992,445.09,170.49,A2356raw14.mat_Line44510,212.501168564533
25,12,0,-93.54,-4,445.1,166.45,A2356raw14.mat_Line44511,212.212119204659
25,12,0,-94.77,-3.995,445.11,165.8,A2356raw14.mat_Line44512,215.083538517985
25,12,0,-95.98,-3.998,445.12,168.45,A2356raw14.mat_Line44513,217.901079133464
25,12,0,-97.86,-3.996,445.13,173.4,A2356raw14.mat_Line44514,222.291545458096
25,12,0,-98.51,-4,445.14,178.96,A2356raw14.mat_Line44515,223.805043536681
25,12,0,-95.59,-3.996,445.34,166.76,A2356raw14.mat_Line44535,216.993952966788
