RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index,SourceFile
25,12,0,-260.57,7.898,249.14,-565.52,425,R20_FZ_250_filtered
25,12,0,-260.55,5.066,418.85,-473.08,6727,R20_FZ_250_filtered
25,12,0,-260.48,6.64,418.46,-541.02,6688,R20_FZ_250_filtered
25,12,0,-260.47,-5.393,425.01,487.24,7342,R20_FZ_250_filtered
25,12,-0,-260.43,4.359,419.03,-439.91,6745,R20_FZ_250_filtered
25,12,0,-260.37,7.524,249.23,-559.47,434,R20_FZ_250_filtered
25,12,0,-260.34,-6.346,424.77,526.64,7318,R20_FZ_250_filtered
25,12,0,-260.27,7.934,249.13,-567.07,424,R20_FZ_250_filtered
25,12,0,-260.27,5.339,249.78,-481.15,489,R20_FZ_250_filtered
25,12,-0,-260.24,-5.473,289.79,489.1,2357,R20_FZ_250_filtered
25,12,0,-260.23,3.716,419.19,-392.93,6761,R20_FZ_250_filtered
25,12,0,-260.21,-5.025,289.9,470.17,2368,R20_FZ_250_filtered
25,12,0,-260.2,-0.827,257.16,103.67,1226,R20_FZ_250_filtered
25,12,0,-260.2,3.262,284.1,-357.41,1789,R20_FZ_250_filtered
25,12,0,-260.13,8.545,417.98,-584.61,6640,R20_FZ_250_filtered
25,12,0,-260.09,2.106,419.59,-254.74,6801,R20_FZ_250_filtered
25,12,0,-260.06,1.698,250.69,-210.22,580,R20_FZ_250_filtered
25,12,0,-260.02,-2.355,290.57,280.8,2435,R20_FZ_250_filtered
25,12,0,-259.94,-3.932,256.38,409.24,1148,R20_FZ_250_filtered
25,12,0,-259.94,-4.046,425.35,417.14,7376,R20_FZ_250_filtered
25,12,0,-259.91,6.933,249.38,-543.81,449,R20_FZ_250_filtered
25,12,0,-259.91,7.105,283.14,-549.08,1693,R20_FZ_250_filtered
25,12,0,-259.88,-4.613,256.21,450.78,1131,R20_FZ_250_filtered
25,12,0,-259.87,7.094,249.34,-547.84,445,R20_FZ_250_filtered
25,12,0,-259.84,3.977,250.12,-410.14,523,R20_FZ_250_filtered
25,12,0,-259.83,-6.068,424.84,516.71,7325,R20_FZ_250_filtered
25,12,0,-259.8,3.428,419.26,-374.77,6768,R20_FZ_250_filtered
25,12,0,-259.79,-4.166,290.12,423.04,2390,R20_FZ_250_filtered
25,12,0,-259.76,3.541,284.03,-375.08,1782,R20_FZ_250_filtered
25,12,0,-259.74,-4.594,290.01,448.46,2379,R20_FZ_250_filtered
25,12,0,-259.73,7.997,282.92,-570.95,1671,R20_FZ_250_filtered
25,12,0,-259.7,-5.237,289.85,476.55,2363,R20_FZ_250_filtered
25,12,0,-259.7,7.545,418.23,-565.2,6665,R20_FZ_250_filtered
25,12,0,-259.68,-0.076,257.35,0.83,1245,R20_FZ_250_filtered
25,12,0,-259.68,-3.837,425.4,407.05,7381,R20_FZ_250_filtered
25,12,0,-259.65,0.395,278.76,-60.74,1256,R20_FZ_250_filtered
25,12,0,-259.62,7.402,249.26,-555.59,437,R20_FZ_250_filtered
25,12,0,-259.56,8.501,417.99,-581.81,6641,R20_FZ_250_filtered
25,12,0,-259.52,4.888,249.89,-460.99,500,R20_FZ_250_filtered
25,12,0,-259.47,7.831,282.96,-565.36,1675,R20_FZ_250_filtered
25,12,0,-259.46,8.357,249.02,-573.43,413,R20_FZ_250_filtered
25,12,0,-259.43,12.206,248,-594.97,311,R20_FZ_250_filtered
25,12,0,-259.41,1.953,284.43,-235.98,1822,R20_FZ_250_filtered
25,12,0,-259.41,8.149,418.08,-579.49,6650,R20_FZ_250_filtered
25,12,0,-259.39,0.825,419.91,-113.29,6833,R20_FZ_250_filtered
25,12,0,-259.37,7.977,249.12,-567.85,423,R20_FZ_250_filtered
25,12,0,-259.27,8.573,417.97,-584.6,6639,R20_FZ_250_filtered
25,12,0,-259.26,-1.042,257.11,133.93,1221,R20_FZ_250_filtered
25,12,0,-259.25,8.295,282.84,-573.74,1663,R20_FZ_250_filtered
25,12,0,-259.24,-2.517,425.73,299.58,7414,R20_FZ_250_filtered
25,12,0,-259.23,-6.759,289.47,536.56,2325,R20_FZ_250_filtered
25,12,0,-259.22,11.068,248.34,-588.31,345,R20_FZ_250_filtered
25,12,0,-259.2,0.854,278.87,-120.76,1267,R20_FZ_250_filtered
25,12,0,-259.18,8.414,282.81,-577.47,1660,R20_FZ_250_filtered
25,12,0,-259.13,5.523,283.54,-487.82,1733,R20_FZ_250_filtered
25,12,0,-259.09,-3.397,425.51,375.26,7392,R20_FZ_250_filtered
