RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index,SourceFile
25,12,4,-203.44,9.841,652.916,-452.19,15194,R20_FZ_200_IA-4_filtered
25,12,4,-203.42,-7.727,661.026,456.06,16003,R20_FZ_200_IA-4_filtered
25,12,4,-203.4,9.804,652.906,-452.97,15193,R20_FZ_200_IA-4_filtered
25,12,4,-203.4,-12.232,659.766,466.43,15877,R20_FZ_200_IA-4_filtered
25,12,4,-203.31,9.758,652.896,-449.41,15192,R20_FZ_200_IA-4_filtered
25,12,4,-203.31,-10.265,659.276,478.87,15829,R20_FZ_200_IA-4_filtered
25,12,4,-203.28,-11.728,659.696,473.39,15871,R20_FZ_200_IA-4_filtered
25,12,4,-203.28,-8.081,660.936,460.38,15994,R20_FZ_200_IA-4_filtered
25,12,4,-203.19,7.122,654.926,-431.39,15394,R20_FZ_200_IA-4_filtered
25,12,4,-203.18,7.774,654.766,-443.21,15378,R20_FZ_200_IA-4_filtered
25,12,4,-203.14,11.883,653.736,-419.41,15275,R20_FZ_200_IA-4_filtered
25,12,4,-203.01,-10.631,659.366,480.4,15838,R20_FZ_200_IA-4_filtered
25,12,4,-203,2.24,656.146,-177.71,15516,R20_FZ_200_IA-4_filtered
25,12,4,-202.96,11.505,653.336,-422.38,15236,R20_FZ_200_IA-4_filtered
25,12,4,-202.94,1.648,656.296,-122.85,15531,R20_FZ_200_IA-4_filtered
25,12,4,-202.93,7.931,654.726,-448.68,15374,R20_FZ_200_IA-4_filtered
25,12,4,-202.74,9.492,652.826,-432.63,15185,R20_FZ_200_IA-4_filtered
25,12,4,-202.72,-12.204,659.786,469.03,15879,R20_FZ_200_IA-4_filtered
25,12,4,-202.7,-9.531,660.566,461.61,15957,R20_FZ_200_IA-4_filtered
25,12,4,-202.7,-8.495,660.826,463.77,15983,R20_FZ_200_IA-4_filtered
25,12,4,-202.61,1.745,650.896,-143.1,14992,R20_FZ_200_IA-4_filtered
25,12,4,-202.61,-11.353,660.106,462.37,15911,R20_FZ_200_IA-4_filtered
25,12,4,-202.56,-12.197,659.896,466.54,15890,R20_FZ_200_IA-4_filtered
25,12,4,-202.56,-11.815,659.996,463.88,15900,R20_FZ_200_IA-4_filtered
25,12,4,-202.52,-8.969,660.716,466.39,15972,R20_FZ_200_IA-4_filtered
25,12,4,-202.47,12.224,653.576,-419.31,15259,R20_FZ_200_IA-4_filtered
25,12,4,-202.4,0.533,650.586,-3.56,14961,R20_FZ_200_IA-4_filtered
25,12,4,-202.37,-9.336,659.046,477.25,15806,R20_FZ_200_IA-4_filtered
25,12,4,-202.36,-9.122,660.676,461.42,15968,R20_FZ_200_IA-4_filtered
25,12,4,-202.21,-10.316,659.286,476.94,15830,R20_FZ_200_IA-4_filtered
25,12,4,-202.21,-11.761,660.006,464.51,15901,R20_FZ_200_IA-4_filtered
25,12,4,-202.12,10.397,653.056,-431.59,15208,R20_FZ_200_IA-4_filtered
25,12,4,-202.11,-9.831,659.166,477.39,15818,R20_FZ_200_IA-4_filtered
25,12,4,-202.11,-10.93,660.226,464.51,15923,R20_FZ_200_IA-4_filtered
25,12,4,-202.08,11.049,653.216,-423.2,15224,R20_FZ_200_IA-4_filtered
25,12,4,-202.01,-8.54,660.816,462.96,15982,R20_FZ_200_IA-4_filtered
25,12,4,-201.97,8.243,654.646,-448.1,15366,R20_FZ_200_IA-4_filtered
25,12,4,-201.97,-9.702,659.136,480.95,15815,R20_FZ_200_IA-4_filtered
25,12,4,-201.96,-9.397,659.056,474.75,15807,R20_FZ_200_IA-4_filtered
25,12,4,-201.95,-9.043,660.696,463.25,15970,R20_FZ_200_IA-4_filtered
25,12,4,-201.83,-9.932,660.476,464.32,15948,R20_FZ_200_IA-4_filtered
25,12,4,-201.76,8.956,652.696,-451.84,15172,R20_FZ_200_IA-4_filtered
25,12,4,-201.69,-8.621,660.796,461.07,15980,R20_FZ_200_IA-4_filtered
25,12,4,-201.58,7.194,654.906,-430.4,15392,R20_FZ_200_IA-4_filtered
25,12,4,-201.57,-8.585,660.806,461.84,15981,R20_FZ_200_IA-4_filtered
25,12,4,-201.52,9.28,652.776,-449.68,15180,R20_FZ_200_IA-4_filtered
25,12,4,-201.49,11.118,653.926,-427.31,15294,R20_FZ_200_IA-4_filtered
25,12,4,-201.46,-0.69,656.886,141.39,15590,R20_FZ_200_IA-4_filtered
25,12,4,-201.38,10.116,652.986,-430.08,15201,R20_FZ_200_IA-4_filtered
25,12,4,-201.14,9.208,654.406,-443.95,15342,R20_FZ_200_IA-4_filtered
25,12,4,-201.04,-10.827,659.416,472.36,15843,R20_FZ_200_IA-4_filtered
25,12,4,-200.95,-7.947,658.696,474.06,15771,R20_FZ_200_IA-4_filtered
25,12,4,-200.93,-4.303,657.786,389.7,15680,R20_FZ_200_IA-4_filtered
25,12,4,-200.88,7.975,654.716,-445.98,15373,R20_FZ_200_IA-4_filtered
25,12,4,-200.86,10.971,653.966,-425.3,15298,R20_FZ_200_IA-4_filtered
25,12,4,-200.83,-1.639,657.116,230.24,15613,R20_FZ_200_IA-4_filtered
25,12,4,-200.78,-0.385,656.796,100.17,15581,R20_FZ_200_IA-4_filtered
25,12,4,-200.76,-5.671,658.126,437.4,15714,R20_FZ_200_IA-4_filtered
25,12,4,-200.75,0.722,656.526,-27.9,15554,R20_FZ_200_IA-4_filtered
25,12,4,-200.71,-4.738,657.896,407.24,15691,R20_FZ_200_IA-4_filtered
25,12,4,-200.68,10.561,653.096,-424.53,15212,R20_FZ_200_IA-4_filtered
