RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index,SourceFile
25,12,2,-244.4,-6.451,590.338,493.39,12028,LC0_FZ_250_IA-2_filtered
25,12,2,-244.34,1.462,582.838,-162.15,11278,LC0_FZ_250_IA-2_filtered
25,12,2,-244.29,11.473,585.348,-586.97,11529,LC0_FZ_250_IA-2_filtered
25,12,2,-244.22,-8.393,590.828,525.82,12077,LC0_FZ_250_IA-2_filtered
25,12,2,-244.2,4.84,583.688,-456.88,11363,LC0_FZ_250_IA-2_filtered
25,12,2,-244.19,-1.88,589.198,243.92,11914,LC0_FZ_250_IA-2_filtered
25,12,2,-244.17,-6.489,590.348,491.84,12029,LC0_FZ_250_IA-2_filtered
25,12,2,-243.82,-7.311,590.558,510.6,12050,LC0_FZ_250_IA-2_filtered
25,12,2,-243.79,-10.483,591.348,550.44,12129,LC0_FZ_250_IA-2_filtered
25,12,2,-243.68,11.046,585.238,-589.01,11518,LC0_FZ_250_IA-2_filtered
25,12,2,-243.68,-5.46,590.088,474.94,12003,LC0_FZ_250_IA-2_filtered
25,12,2,-243.66,-11.028,591.488,543.31,12143,LC0_FZ_250_IA-2_filtered
25,12,2,-243.65,1.68,588.308,-173.78,11825,LC0_FZ_250_IA-2_filtered
25,12,2,-243.63,-6.975,590.468,500.82,12041,LC0_FZ_250_IA-2_filtered
25,12,2,-243.58,-11.429,591.588,546.87,12153,LC0_FZ_250_IA-2_filtered
25,12,2,-243.52,-9.542,591.118,545.49,12106,LC0_FZ_250_IA-2_filtered
25,12,2,-243.5,-3.597,589.628,378.44,11957,LC0_FZ_250_IA-2_filtered
25,12,2,-243.43,4.89,583.698,-461.72,11364,LC0_FZ_250_IA-2_filtered
25,12,2,-243.43,7.251,584.288,-554.93,11423,LC0_FZ_250_IA-2_filtered
25,12,2,-243.35,-7.402,590.578,508.26,12052,LC0_FZ_250_IA-2_filtered
25,12,2,-243.3,-9.709,591.158,539.58,12110,LC0_FZ_250_IA-2_filtered
25,12,2,-243.08,3.48,583.348,-358.39,11329,LC0_FZ_250_IA-2_filtered
25,12,2,-243.04,-4.347,589.808,414.9,11975,LC0_FZ_250_IA-2_filtered
25,12,2,-242.96,3.52,583.358,-363.37,11330,LC0_FZ_250_IA-2_filtered
25,12,2,-242.93,-7.378,590.568,508.71,12051,LC0_FZ_250_IA-2_filtered
25,12,2,-242.89,-9.127,591.008,536.94,12095,LC0_FZ_250_IA-2_filtered
25,12,2,-242.71,-5.192,590.028,458.62,11997,LC0_FZ_250_IA-2_filtered
25,12,2,-242.69,-1.154,589.018,166,11896,LC0_FZ_250_IA-2_filtered
25,12,2,-242.57,9.571,584.868,-587.99,11481,LC0_FZ_250_IA-2_filtered
25,12,2,-242.52,-3.213,589.528,349.7,11947,LC0_FZ_250_IA-2_filtered
25,12,2,-242.48,1.15,588.438,-115.32,11838,LC0_FZ_250_IA-2_filtered
25,12,2,-242.47,-2.924,589.458,323.31,11940,LC0_FZ_250_IA-2_filtered
25,12,2,-242.41,-1.573,589.118,210.36,11906,LC0_FZ_250_IA-2_filtered
25,12,2,-242.37,5.409,583.828,-494.01,11377,LC0_FZ_250_IA-2_filtered
25,12,2,-242.33,-2.38,589.318,284.83,11926,LC0_FZ_250_IA-2_filtered
25,12,2,-242.32,6.56,584.118,-531.08,11406,LC0_FZ_250_IA-2_filtered
25,12,2,-242.28,-5.594,590.128,471.64,12007,LC0_FZ_250_IA-2_filtered
25,12,2,-242.21,2.708,583.158,-297.47,11310,LC0_FZ_250_IA-2_filtered
25,12,2,-242.19,4.4,583.578,-429.49,11352,LC0_FZ_250_IA-2_filtered
25,12,2,-241.87,10.158,585.018,-590.94,11496,LC0_FZ_250_IA-2_filtered
25,12,2,-241.76,-8.754,590.918,524.03,12086,LC0_FZ_250_IA-2_filtered
25,12,2,-241.74,8.2,584.528,-565.04,11447,LC0_FZ_250_IA-2_filtered
25,12,2,-241.74,-4.527,589.858,433.47,11980,LC0_FZ_250_IA-2_filtered
